track_id,track_title,artist_name,artist_id,album_title,album_id,track_duration,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
324,I just don't know,Blah Blah Blah,84,Stripey Collection,109,120,0.9672503126,0.5768811268999999,0.34345542450000005,0.9634766726999999,0.112806981,0.10542773970000001,111.988,0.4347772115
325,Liquidizing Chickens,Blah Blah Blah,84,Gold Collection,110,199,0.9279495206999999,0.517065201,0.12899273949999998,0.9014819652,0.240380101,0.3963329322,114.819,0.4842236604
326,Burn,Blah Blah Blah,84,Stripey Collection,109,105,0.9333321724,0.6141929632,0.7112310951,0.8447467308,0.1543999131,0.5798972039,197.924,0.3809198059
327,Hands Beckoning,Blah Blah Blah,84,Stripey Collection,109,259,0.9281708889,0.5530911896,0.3039368772,0.9542303231999999,0.11075174189999999,0.1074009854,110.039,0.6163680635000001
328,Central Park,Blah Blah Blah,84,Stripey Collection,109,236,0.29754064620000004,0.6249534283,0.17688362219999998,0.8158711569,0.0928226301,0.0551486222,114.858,0.5036354927000001
331,Weatherman,Blah Blah Blah,84,Green Collection,108,214,0.8494241895,0.6947840273999999,0.25471693230000003,0.9581455137,0.1119720283,0.1139688424,85.471,0.5949017447
332,39th floor Club,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,174,0.9936330020999999,0.47495815,0.5908228338,0.90078984,0.1396605534,0.2288491592,101.637,0.2812481638
333,Blah intro,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,96,0.955110164,0.5169835965999999,0.11365646970000001,1.2840000000000001e-06,0.2087050381,0.7131848769,92.49,0.38956065549999996
334,Blahpunk,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,275,0.9452163221,0.214346058,0.6419754173,0.9660182998000001,0.1110564782,0.0497727984,149.17,0.1870659257
335,Bored,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,188,0.7657886575,0.6351690515,0.21223452420000002,0.8605564634,0.0854054974,0.037868588599999996,111.807,0.3782501032
336,Breeder,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,204,0.9363693247,0.5618753922999999,0.1422503769,0.5554748149000001,0.1115121356,0.0772406843,124.808,0.4708601967
337,Brian's Garage,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,271,0.8674526408,0.4619187079,0.4142781931,0.0148394587,0.2625170305,0.0957348647,87.092,0.6857585992
338,Cabages in the sunset,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,88,0.9845692599,0.4600573448,0.04361365230000001,0.23800501329999998,0.1029931791,0.0397912552,118.805,0.3161046811
339,Chimpanzees disease,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,110,0.9904914909,0.45256935600000003,0.09836243480000001,0.5763007833,0.11647675099999999,0.0646204003,126.267,0.6096973499
340,Circles in London,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,142,0.9479957866,0.6014608135,0.14129708189999998,0.9124040106,0.10915763490000001,0.041656297099999996,147.178,0.4837947392
341,Count Dracula's castle,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,84,0.977281533,0.4688077411,0.134975265,0.6876997509999999,0.10538073740000001,0.0731240339,119.646,0.4307074319
342,Crash,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,55,0.0208577087,0.14456897259999998,0.1010612372,0.3337912314,0.1429945491,0.0413287533,159.15,0.23775655710000002
343,Cybernetics,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,66,0.5486661313000001,0.45700684210000003,0.181635435,8.0627e-06,0.1303319789,0.11214536380000001,124.648,0.2591472334
344,Denver,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,115,0.9767103587,0.5361508955,0.3306331562,0.8677543965000001,0.1192332245,0.23217361469999998,127.505,0.38016437
345,Ding dang (skat),Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,202,0.9323145920999999,0.34086588009999996,0.20709347670000003,0.9274021819,0.11141979210000001,0.1779467526,82.642,0.4443500783
346,Disco Ghoul,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,158,0.9467052253,0.7303981651000001,0.0648847155,0.9449288108,0.1110939217,0.0580812118,117.636,0.5947765795000001
347,Down in the pits again,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,150,0.7346685395999999,0.7243246440000001,0.34832982149999997,0.9583185193000001,0.1216797671,0.4130827657,134.024,0.9299178603
348,Excretia,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,165,0.0030567421999999995,0.44668636700000003,0.2906038763,0.8116355995000001,0.0671584089,0.0472485617,120.348,0.039228218599999996
350,Gotta Go,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,101,0.9896635152,0.463938455,0.3636116429,0.9190113762000001,0.11873964109999999,0.037621845099999995,99.384,0.5910034847
351,Hippopotamus,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,249,0.8591577208,0.8280920198,0.08938819210000001,0.9278832236,0.1089462728,0.4172201908,126.787,0.6803529479000001
352,In Arabia,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,165,0.9901322166,0.5298784857,0.19817464140000002,0.949358547,0.1336387826,0.0256587222,61.177,0.44322192380000003
353,In my Grandfather's Clock,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,149,0.982075791,0.7846954695,0.11282940640000001,0.38835964799999995,0.1124419663,0.07800083769999999,126.286,0.7290402207
354,Julie Andrews,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,60,0.7304257192,0.5203051614,0.2158911099,0.9417111339,0.1027320959,0.044277919699999994,117.668,0.0717997906
355,Just you wait and see,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,144,0.9901624362,0.3432189622,0.1278642817,0.8644878951999999,0.10830037,0.0394545165,79.375,0.6430452577
356,Little White Boxes,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,225,0.3121697855,0.6449468693,0.1866121693,0.8554915947,0.38433828020000005,0.15862327380000002,120.084,0.2976449072
359,My Room,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,178,0.9623766649,0.587843295,0.0362375233,0.9291134343,0.11143259259999999,0.1315215171,64.801,0.4128102957
361,Red coated young girlfriend,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,218,0.9945819959000001,0.287247084,0.1491731812,0.8760399069,0.1057430504,0.040755867700000004,87.788,0.2344219848
362,Starsigns,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,122,0.5925077434,0.40944181420000003,0.3176802608,0.0337615478,0.20581594420000002,0.0687030641,106.973,0.6161742455
363,Sugar Bowl,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,165,0.8773193141,0.6500431077000001,0.09549733789999999,0.0091901599,0.091481496,0.175054198,122.338,0.5574730002
364,Sunspot activity,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,152,0.9863801083,0.6128597187,0.1561102066,0.10454945789999999,0.1072890521,0.19854313329999998,109.256,0.48354428899999996
365,The Sound of Music,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,104,0.9941105873,0.3622928504,0.461704595,0.939698457,0.3355502389,0.0277582267,71.276,0.6504714070000001
366,The Swamp,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,144,0.7455848324,0.35016491299999997,0.1420873574,0.7658236923999999,0.11101590619999999,0.040671344,166.317,0.1962609991
367,There goes my greenhouse,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,110,0.8635729006,0.2561784727,0.260709819,0.9086626783,0.1371469922,0.09519130320000001,169.732,0.522209383
368,Vampires,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,280,0.6372758449,0.3129760859,0.11646923890000001,0.5407334524,0.1017832597,0.0482104514,135.812,0.0761348547
369,Whistle while you work,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,185,0.7156408907999999,0.7308891078,0.1578463539,0.9365707377,0.1113647497,0.22454793690000002,93.035,0.19712370059999998
370,Why didn't Nero?,Blah Blah Blah,84,30th Anniversary Blah Blah Blah,112,213,0.7098467229000001,0.46660632799999996,0.1686995859,0.8993777489,0.10866624039999999,0.046772905700000006,127.898,0.4991423294
384,Baja Jones,Blanketship,86,Summer Set,116,249,0.444821741,0.5611661929,0.7009123909999999,0.8172864485,0.11111110880000001,0.036441446,91.077,0.3447633156
386,Clapartroach,Blanketship,86,Summer Set,116,357,0.4363745429,0.5855487676,0.7829272197,0.8944279989,0.14218707220000001,0.047893363099999996,130.464,0.3015430515
387,I wish I wish,Blanketship,86,Summer Set,116,326,0.464508187,0.4935990955,0.5527492536999999,0.7363177087999999,0.1101167312,0.0551162693,136.255,0.22148024260000002
394,Boogie Hole,Boogie Witch,89,Boogie Witch,119,243,0.0007122859,0.215454605,0.1549102816,0.9345856414,0.6341114836,0.21762697670000003,97.18,0.056255195300000005
395,Transfiguration Boogie,Boogie Witch,89,Boogie Witch,119,380,0.0564462733,0.1415349017,0.9479761165,0.8967937883,0.6527797922,0.084914948,105.29,0.1768571866
396,Juggernaut Soliloquy,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,1137,0.8445824165000001,0.144216558,0.627556839,0.8688011118000001,0.3860479906,0.0917104159,94.035,0.0316759346
397,The Tides Of Land,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,240,0.6251363546,0.2199444847,0.167366822,0.7644133367,0.3491046221,0.055937894800000006,74.391,0.0934872165
398,Borful Tang Loves Nomeansno,Borful Tang,90,Root,122,344,0.0024338129,0.45129672979999996,0.9724695144,0.9167949979000001,0.3091093047,0.153491982,141.074,0.0354592456
399,ELI,Borful Tang,90,Root,122,388,0.0812276693,0.15728729060000002,0.8944750334,0.9051462774,0.2310347678,0.1365506852,112.08,0.0319849213
400,Electronic Interlude VI,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,395,0.9892822451000001,0.1520056826,0.0912037369,0.7602147359,0.1384743068,0.037363613,64.902,0.0339170195
401,Modesto,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,1076,0.9190647625,0.1519254348,0.45552300869999995,0.92733472,0.3123942341,0.10120750460000001,106.119,0.0233182392
402,Oh Kap Soon,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,541,0.9752079987000001,0.1633196125,0.1213844649,0.8807955493,0.418239145,0.0385527346,84.373,0.0389560077
403,Roach,Borful Tang,90,split with Sunshine Militant Children's Hour,123,198,0.9401404664,0.39390894369999996,0.8626594563,0.8567118895999999,0.0928935499,0.3693006382,115.77,0.11478473199999999
404,Wonder Inn,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,704,0.9000332633,0.18507378559999998,0.6095501857,0.9082684651,0.19872120140000002,0.0659387843,83.764,0.0657611299
405,Majestic Shuffle,Borful Tang,90,Root,122,439,0.0002133053,0.2523819684,0.2849708228,0.9396469807,0.08936758970000001,0.0746311671,88.702,0.0397661155
406,ELI,Borful Tang,90,On the Back of a Dying Beast: Volume 1,1697,756,0.7497723234,0.16971738960000002,0.5699256056,0.9187238241,0.218856721,0.0885816531,112.445,0.0380650791
407,Soundclash At Wonder Inn (ft. Qulfus),Borful Tang,90,Root,122,354,0.9044333319,0.3158219106,0.8560733947,0.9287626105,0.674746071,0.1017616683,96.381,0.061998303
408,The Tides Of Land,Borful Tang,90,split with Sunshine Militant Children's Hour,123,247,0.5528627725999999,0.1790638505,0.23568487579999997,0.9149490664,0.189466435,0.062723618,84.635,0.1349655702
410,Lost on the Eastern Side of the Island,Borful Tang,90,Root,122,379,0.9307385336,0.33254018739999996,0.9073357686,0.9382662233,0.08924286140000001,0.0536968736,150.023,0.0369486104
411,Orp,Borful Tang,90,Root,122,146,0.9439130162999999,0.3331149531,0.3318425227,0.9133415531,0.1326675701,0.0341570994,79.746,0.0381706618
412,John And Mary - The Meeting,Borful Tang,90,Root,122,253,0.9906386864,0.3996737363,0.4629096626,0.5488887196,0.35300252590000003,0.5554336019,67.181,0.2094295541
414,John And Mary - The Restaurant,Borful Tang,90,Root,122,230,0.9391715240999999,0.4878947251,0.3929718001,0.0362408995,0.620822932,0.6214270932,111.627,0.315653435
416,Smyrna Snow Walk,Borful Tang,90,Root,122,745,0.5711893759000001,0.180967669,0.5359921208,0.7218828397,0.3544042925,0.0825971517,80.732,0.08271145690000001
461,Bessemer,Cantonement Jazz Band,97,blissblood.com,132,328,0.9843549663,0.5711679232,0.3196275772,0.0306228908,0.5679143144,0.050290078499999995,107.232,0.7885014706999999
462,Has Been Blues,Cantonement Jazz Band,97,blissblood.com,132,323,0.9837547159000001,0.6488544507,0.2731366209,0.25823319850000004,0.6651524457,0.0331168071,115.764,0.517181662
